StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Q2,Q3,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_6_TEXT,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28_1,Q28_2,Q28_3,Q28_4,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q29_11,Q29_12,Q29_13,Q29_14,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33,Q34,Q35,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,opp,QPMID,gc,term,tg,Q_TotalDuration,PS,SVID,supplier_id,_os_api_transaction_id,Weight,GenPopWeight,age_group,race,2nd_order,pureSpectrumRedirectUrl,pureSpectrumSignatureValue
09-05-2026 05:39,09-05-2026 06:57,IP Address,100,4685,TRUE,09-05-2026 06:57,R_3WxrcceLlVeMaRk,anonymous,EN,,Yes,Yes,1994,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,No,,,Black or African American,,,,,"$100,000 to $149,999",6,Very Interested7,6,6,6,Very Interested7,A moderate amount of attention4,6,6,6,5,A great deal of attention7,A lot like me7,5,5,5,5,A lot like me7,Somewhat like me4,5,6,6,2,Somewhat like me4,Not at all like me1,6,Somewhat like me4,Likely false,Definitely true,Definitely true,Definitely false,Definitely true,Definitely true,Likely true,,Definitely true,Definitely true,Definitely true,Likely true,,,,,0,0,81.533,0,,,,,,,,,6,5,5,6,3,Somewhat4,5,6,5,Not at all1,6,5,6,7,,,,,,,,,,,,,,,6,5,Neither agree nor disagree4,Neither agree nor disagree4,6,Strongly agree7,4 - The risks and benefits are about equal,Strongly agree7,Strongly agree7,6,Strongly agree7,6,Neither agree nor disagree4,4 - A moderate amount of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,4685,,49427913,655,05F54dMh5szRKgZbRyGnXh,0.418141319,0.767360525,18-34,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=05F54dMh5szRKgZbRyGnXh&ps_hash=295ac9e71088620a6851e76e4644f6af978b2c75,295ac9e71088620a6851e76e4644f6af978b2c75
09-05-2026 06:44,09-05-2026 07:03,IP Address,100,1131,TRUE,09-05-2026 07:03,R_1QElojFiwdxtmPq,anonymous,EN,,Yes,Yes,1994,Female,"4 year college degree (e.g., bachelor's degree)",Midwest,No,,,Black or African American,,,,,"$100,000 to $149,999",6,Very Interested7,6,Moderately interested4,6,Very Interested7,A great deal of attention7,5,6,6,6,A great deal of attention7,5,A lot like me7,Somewhat like me4,5,A lot like me7,A lot like me7,A lot like me7,6,6,A lot like me7,A lot like me7,6,A lot like me7,6,A lot like me7,Likely true,Likely false,Definitely true,Likely true,Likely false,Definitely true,Likely true,Likely true,Definitely true,Definitely true,Definitely true,Definitely true,,,,,19.106,19.106,23.837,1,,,,,,,,,5,Very much7,6,6,6,Very much7,Very much7,6,6,Very much7,2,1,3,5,6,Very likely7,6,Very likely7,Very likely7,5,5,6,Very likely7,Very likely7,6,5,6,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,conservative,conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,1131,,49458690,5208,0lcrnqKCgKPTbTJQBas6so,0.418141319,0.767360525,18-34,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0lcrnqKCgKPTbTJQBas6so&ps_hash=01a955db52cfd17b8b94680b89f3bf7964ca226f,01a955db52cfd17b8b94680b89f3bf7964ca226f
09-05-2026 07:13,09-05-2026 07:20,IP Address,100,423,TRUE,09-05-2026 07:20,R_3BbAxTltTg8Mhxf,anonymous,EN,,Yes,Yes,1969,Female,"4 year college degree (e.g., bachelor's degree)",Midwest,No,,,Black or African American,,,,,"$80,000 to $89,999",6,6,6,6,6,6,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,6,A moderate amount of attention4,A moderate amount of attention4,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Somewhat like me4,Somewhat like me4,Not at all like me1,Somewhat like me4,Not at all like me1,Somewhat like me4,Likely true,Likely true,Likely true,Don't know,Definitely true,Likely true,Definitely true,Likely true,,Likely true,Likely true,Likely true,,,,,,,,,6.458,11.121,22.193,2,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Not at all1,Not at all1,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,Neither agree nor disagree4,Strongly agree7,Neither agree nor disagree4,Neither agree nor disagree4,Strongly agree7,4 - The risks and benefits are about equal,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - A great deal of guidance,very liberal,very liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,423,,49505186,3789,3ztP5wIbkKX3EMqH6oR8Rf,0.418141319,0.767360525,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3ztP5wIbkKX3EMqH6oR8Rf&ps_hash=2e95849846e7c81b6b38a2369e687c5808493187,2e95849846e7c81b6b38a2369e687c5808493187
09-05-2026 07:18,09-05-2026 07:28,IP Address,100,604,TRUE,09-05-2026 07:28,R_76PkDti3WeqRhBv,anonymous,EN,,Yes,Yes,1960,Female,Some college,Midwest,No,,,Black or African American,,,,,"$60,000 to $69,999",Not at all interested1,Not at all interested1,2,2,2,2,No attention at all1,No attention at all1,2,2,3,2,3,2,3,3,3,3,2,Not at all like me1,3,2,5,Somewhat like me4,2,Somewhat like me4,Somewhat like me4,Don't know,Likely false,Don't know,Likely false,Likely true,Likely true,Likely false,Likely true,Likely false,Likely true,Likely false,Likely true,19.885,19.885,21.497,1,,,,,,,,,,,,,3,3,2,3,2,Not at all1,3,2,Not at all1,Not at all1,4,4,4,4,,,,,,,,,,,,,,,Neither agree nor disagree4,5,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Strongly agree7,5,5,5,5,5,5,5,4 - A moderate amount of guidance,moderate,somewhat liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,604,,49505186,655,1N7rOyYCtF68oZXGMxAnPn,0.418141319,0.767360525,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1N7rOyYCtF68oZXGMxAnPn&ps_hash=db34ebc248015363741516b207ea33185221c1af,db34ebc248015363741516b207ea33185221c1af
09-05-2026 07:36,09-05-2026 07:53,IP Address,100,979,TRUE,09-05-2026 07:53,R_5hZjVRS5Ev2JhN4,anonymous,EN,,Yes,Yes,1954,Female,"Advanced degree (e.g., graduate school, JD, MD, PhD)",Midwest,No,,,Black or African American,,,,,"$30,000 to $39,999",5,5,Moderately interested4,Very Interested7,6,6,5,5,5,5,A moderate amount of attention4,6,A lot like me7,A lot like me7,6,A lot like me7,6,A lot like me7,A lot like me7,5,A lot like me7,6,3,2,2,5,Not at all like me1,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Likely true,Definitely true,Likely false,Likely true,Definitely true,Definitely true,Likely false,,,,,0,0,42.288,0,,,,,,,,,6,6,Very much7,Very much7,Very much7,6,Very much7,Very much7,Not at all1,2,6,3,5,4,Very likely7,Somewhat likely4,2,Somewhat likely4,Somewhat likely4,5,5,5,6,5,6,Somewhat likely4,5,Very likely7,,,,,,,,,,,,,,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,979,,49505186,2904,6kl0Qw0lG7FEtAECuyZj1S,0.418141319,0.767360525,55+,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6kl0Qw0lG7FEtAECuyZj1S&ps_hash=e60f6dc66dbb4aa10670b06dbb129343a4984346,e60f6dc66dbb4aa10670b06dbb129343a4984346
09-05-2026 08:00,09-05-2026 08:15,IP Address,100,867,TRUE,09-05-2026 08:15,R_3EfZK1m2mUgMSWC,anonymous,EN,,Yes,Yes,1956,Female,"4 year college degree (e.g., bachelor's degree)",West,No,,,Black or African American,,White,,,"$80,000 to $89,999",Moderately interested4,2,5,5,3,2,3,3,5,A moderate amount of attention4,3,2,Somewhat like me4,Somewhat like me4,6,6,3,6,Somewhat like me4,3,3,Somewhat like me4,6,A lot like me7,3,5,5,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Likely true,Likely false,Likely true,Definitely true,Definitely true,Definitely false,,,,,,,,,,,,,18.952,31.101,35.275,10,5,Somewhat4,Somewhat4,Somewhat4,3,2,Somewhat4,3,Not at all1,Not at all1,4,4,4,4,,,,,,,,,,,,,,,5,5,Neither agree nor disagree4,3,5,Strongly agree7,4 - The risks and benefits are about equal,Neither agree nor disagree4,Neither agree nor disagree4,5,Neither agree nor disagree4,Neither agree nor disagree4,5,4 - A moderate amount of guidance,somewhat liberal,very liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,867,,49505186,655,0wam9hbYWxBYfT6H8gPZ9L,1.502777796,1.234625254,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0wam9hbYWxBYfT6H8gPZ9L&ps_hash=7fef29d7185af3c015b2ad48226a6cfc40780ed2,7fef29d7185af3c015b2ad48226a6cfc40780ed2
09-05-2026 08:19,09-05-2026 08:24,IP Address,100,323,TRUE,09-05-2026 08:24,R_1OkyC442gZ9JTB3,anonymous,EN,,Yes,Yes,1996,Female,High school graduate,Midwest,No,,,Black or African American,,,,,"$20,000 to $29,999",Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,6,Definitely true,Definitely true,Likely true,Definitely true,Likely false,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,,,,,,,,,,,,,2.377,20.313,22.214,15,Very much7,Very much7,Very much7,Very much7,Very much7,6,Very much7,Very much7,Very much7,Very much7,7,6,7,7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,323,,49427913,2904,265UeaL64h3pNIwxJXHoLH,0.418141319,0.767360525,18-34,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=265UeaL64h3pNIwxJXHoLH&ps_hash=258ec463df3b368b733fad699710cb1fe67cf784,258ec463df3b368b733fad699710cb1fe67cf784
09-05-2026 08:24,09-05-2026 08:48,IP Address,100,1468,TRUE,09-05-2026 08:48,R_13a4QVj1py4Toyb,anonymous,EN,,Yes,Yes,1954,Female,Some college,West,No,,,Black or African American,,,,,"$60,000 to $69,999",2,2,Very Interested7,Very Interested7,Very Interested7,2,A moderate amount of attention4,A moderate amount of attention4,A great deal of attention7,A great deal of attention7,A moderate amount of attention4,A moderate amount of attention4,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Somewhat like me4,Somewhat like me4,A lot like me7,A lot like me7,Definitely true,Likely false,Don't know,Likely true,Don't know,Don't know,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely false,,,,,0,0,23.387,0,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Not at all1,Not at all1,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,Strongly disagree1,Strongly agree7,Strongly disagree1,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,3,somewhat liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,1468,,49505186,3789,7HcAX85rv0x56XLeRfXcwZ,0.418141319,0.767360525,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7HcAX85rv0x56XLeRfXcwZ&ps_hash=30654b1c11436956a57afd87f9d6f4fc53bc02ca,30654b1c11436956a57afd87f9d6f4fc53bc02ca
09-05-2026 08:52,09-05-2026 09:00,IP Address,100,473,TRUE,09-05-2026 09:00,R_7S2cbxHBH08yBGe,anonymous,EN,,Yes,Yes,1962,Female,"2 year degree (e.g., associate degree)",Midwest,No,,,Black or African American,,,,,"$10,000 to $19,999",5,Moderately interested4,Moderately interested4,Moderately interested4,3,5,A moderate amount of attention4,A moderate amount of attention4,3,A moderate amount of attention4,3,5,5,5,6,6,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,2,6,Somewhat like me4,Definitely true,Don't know,Don't know,Don't know,Definitely true,Likely false,Likely true,Definitely true,Likely true,Likely true,Definitely true,Definitely true,,,,,,,,,7.16,7.16,21.171,1,,,,,Somewhat4,2,Somewhat4,2,3,6,Somewhat4,Somewhat4,Not at all1,Not at all1,4,4,3,4,2,3,2,Not at all likely1,2,2,2,2,2,2,2,3,2,Very likely7,,,,,,,,,,,,,,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,473,,49505186,4167,4fJ6Xna92bYPZlAjg7HCuI,0.418141319,0.767360525,55+,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4fJ6Xna92bYPZlAjg7HCuI&ps_hash=e377bee0b512e1edd15c016190c2cb64c283c1d6,e377bee0b512e1edd15c016190c2cb64c283c1d6
09-05-2026 08:44,09-05-2026 09:00,IP Address,100,977,TRUE,09-05-2026 09:00,R_3QARz3zcfZGt0KT,anonymous,EN,,Yes,Yes,1971,Female,High school graduate,Midwest,No,,,Black or African American,,,,,"$20,000 to $29,999",Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,3,3,3,3,3,3,Not at all like me1,3,3,3,2,3,Somewhat like me4,3,3,Don't know,Don't know,Likely true,Don't know,Definitely true,Definitely true,Likely true,Likely false,Likely true,Likely true,Likely true,Likely true,0,0,32.049,0,,,,,,,,,,,,,Somewhat4,2,3,2,2,2,Not at all1,Not at all1,Not at all1,Not at all1,2,2,3,4,,,,,,,,,,,,,,,3,Strongly disagree1,5,Strongly disagree1,2,Strongly agree7,7 - The benefits strongly outweigh the risks,2,3,2,6,2,2,3,somewhat conservative,somewhat conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,977,,49505186,4167,1d5jq6hdpJU4PMVbm6teQf,0.418141319,0.767360525,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1d5jq6hdpJU4PMVbm6teQf&ps_hash=5a9b75b4a757d6f67a2575f11aecda50fdc25a7a,5a9b75b4a757d6f67a2575f11aecda50fdc25a7a
09-05-2026 08:54,09-05-2026 09:04,IP Address,100,614,TRUE,09-05-2026 09:04,R_5svSR4Vdcdpr853,anonymous,EN,,Yes,Yes,1958,Male,Some college,Midwest,No,,,Black or African American,,,,,"$10,000 to $19,999",3,Moderately interested4,Moderately interested4,Moderately interested4,Moderately interested4,Moderately interested4,3,A moderate amount of attention4,3,3,3,3,Somewhat like me4,2,5,2,2,6,Somewhat like me4,Somewhat like me4,3,Somewhat like me4,3,5,3,6,Somewhat like me4,Likely true,Likely false,Likely true,Likely true,Don't know,Definitely true,Likely true,Definitely false,,Likely true,Likely true,Likely true,,,,,10.307,45.288,50.656,10,,,,,,,,,Somewhat4,Somewhat4,Somewhat4,Somewhat4,3,3,Somewhat4,3,3,2,3,3,3,3,,,,,,,,,,,,,,,Neither agree nor disagree4,5,Neither agree nor disagree4,3,Neither agree nor disagree4,Strongly agree7,4 - The risks and benefits are about equal,5,6,6,5,5,5,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,614,,49505186,4167,0m4fY1gliiH9tD7AdQIsrK,0.418141319,0.767360525,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0m4fY1gliiH9tD7AdQIsrK&ps_hash=450de005cd5052f938ec1d9d6341e987108ef787,450de005cd5052f938ec1d9d6341e987108ef787
09-05-2026 08:54,09-05-2026 09:09,IP Address,100,859,TRUE,09-05-2026 09:09,R_5HiCgg2Fzr5AVY2,anonymous,EN,,Yes,Yes,1959,Female,"4 year college degree (e.g., bachelor's degree)",Midwest,No,,,Black or African American,,,,,"$150,000 or more",3,5,6,Very Interested7,6,6,A moderate amount of attention4,6,6,A great deal of attention7,A great deal of attention7,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,A lot like me7,6,A lot like me7,6,A lot like me7,Somewhat like me4,Not at all like me1,Not at all like me1,6,Somewhat like me4,Definitely true,Definitely false,Likely false,Likely false,Definitely true,Definitely false,Definitely true,Likely true,Likely false,Likely true,Definitely true,Likely false,0,0,21.625,0,,,,,,,,,,,,,Very much7,6,6,Very much7,6,5,6,6,Not at all1,Not at all1,6,6,6,6,Somewhat likely4,Very likely7,Very likely7,Not at all likely1,5,6,Very likely7,Somewhat likely4,5,Somewhat likely4,Somewhat likely4,5,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,859,,49505186,5017,0rGCS5MPyjidAHpMmceFVV,0.418141319,0.767360525,55+,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0rGCS5MPyjidAHpMmceFVV&ps_hash=1e7c652bb0a62ec794adf91673af5248d352dabb,1e7c652bb0a62ec794adf91673af5248d352dabb
09-05-2026 08:56,09-05-2026 09:12,IP Address,100,984,TRUE,09-05-2026 09:12,R_1cIl0AODCE0SAYF,anonymous,EN,,Yes,Yes,1970,Female,"2 year degree (e.g., associate degree)",West,No,,,Black or African American,,,,,"$50,000 to $59,999",Moderately interested4,Moderately interested4,Very Interested7,Very Interested7,Moderately interested4,Very Interested7,5,A moderate amount of attention4,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,6,A lot like me7,Somewhat like me4,3,A lot like me7,6,A lot like me7,A lot like me7,Somewhat like me4,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Likely true,Definitely true,Likely true,Definitely true,Definitely false,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,Likely true,Likely true,,,,,,,,,6.801,11.6,177.1,3,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,7,7,7,6,,,,,,,,,,,,,,,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,1 - The risks strongly outweigh the benefits,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,984,,49505186,3789,7AIokGC2EdWBRGM1x19TpK,0.418141319,0.767360525,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7AIokGC2EdWBRGM1x19TpK&ps_hash=67d360199cb4a555c5268d31ea21d5b888655667,67d360199cb4a555c5268d31ea21d5b888655667
09-05-2026 09:03,09-05-2026 09:17,IP Address,100,822,TRUE,09-05-2026 09:17,R_57e8AcUDheFgNQX,anonymous,EN,,Yes,Yes,1947,Female,High school graduate,Midwest,No,,,Black or African American,,,,,"$70,000 to $79,999",3,5,6,2,2,3,A moderate amount of attention4,6,5,No attention at all1,2,3,Somewhat like me4,2,5,5,3,6,Not at all like me1,Not at all like me1,5,Somewhat like me4,5,5,Somewhat like me4,A lot like me7,5,Don't know,Definitely false,Don't know,Definitely true,Definitely false,Likely true,Definitely true,Definitely true,,Definitely true,,Likely true,,,,,0,0,24.652,0,,,,,,,,,5,Somewhat4,5,Somewhat4,Somewhat4,5,Somewhat4,5,Not at all1,Not at all1,7,7,7,6,,,,,,,,,,,,,,,Strongly agree7,Strongly agree7,Neither agree nor disagree4,2,Strongly agree7,Strongly agree7,4 - The risks and benefits are about equal,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,6,4 - A moderate amount of guidance,somewhat liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,822,,49505186,607,2ZciE2gHGoYQBKGaEprdB9,0.418141319,0.767360525,55+,Blacks/AA,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2ZciE2gHGoYQBKGaEprdB9&ps_hash=babf318f26da1b480b0647f6903dc86ddfb270d2,babf318f26da1b480b0647f6903dc86ddfb270d2
09-05-2026 09:14,09-05-2026 09:21,IP Address,100,468,TRUE,09-05-2026 09:21,R_7pSFFm5pUIQUZmh,anonymous,EN,,Yes,Yes,1968,Female,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,No,,,Black or African American,,,,,"$150,000 or more",Moderately interested4,6,5,6,5,5,A moderate amount of attention4,5,5,6,5,5,5,5,5,6,6,6,5,5,Somewhat like me4,6,2,2,2,3,2,Definitely true,Likely false,Likely false,Likely true,Definitely true,Definitely false,Definitely true,Likely true,Likely false,Definitely true,Definitely true,Definitely false,,,,,,,,,,,,,5.266,15.95,23.732,5,Somewhat4,Somewhat4,Somewhat4,5,Somewhat4,2,5,Somewhat4,Not at all1,Not at all1,5,4,6,5,6,Somewhat likely4,5,Somewhat likely4,5,5,5,Somewhat likely4,5,5,Somewhat likely4,5,5,Very likely7,,,,,,,,,,,,,,1 - No guidance at all,somewhat liberal,somewhat liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,468,,49505186,3789,4gu62CYslPqysLNxW5l2Wt,0.418141319,0.767360525,55+,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4gu62CYslPqysLNxW5l2Wt&ps_hash=2d1efaa2eaa8770299d3b98b1e141e316601185c,2d1efaa2eaa8770299d3b98b1e141e316601185c
09-05-2026 11:17,09-05-2026 11:28,IP Address,100,640,TRUE,09-05-2026 11:28,R_6zVmINBVgdK0xnb,anonymous,EN,,Yes,Yes,1992,Male,"4 year college degree (e.g., bachelor's degree)",West,No,,,,,White,,,"$50,000 to $59,999",Not at all interested1,Not at all interested1,3,Very Interested7,5,3,A moderate amount of attention4,A moderate amount of attention4,2,A great deal of attention7,6,No attention at all1,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,5,A lot like me7,A lot like me7,A lot like me7,Somewhat like me4,Don't know,Definitely false,Likely true,Don't know,Definitely false,Definitely false,Likely true,Likely true,Likely true,Likely true,Likely true,Likely true,3.335,30.306,31.314,20,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Somewhat4,Very much7,Very much7,Not at all1,Not at all1,7,7,7,7,Very likely7,6,Very likely7,6,5,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,6,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,somewhat liberal,somewhat conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,640,,49505186,2904,6kKYhJkado24sAsNgeWiMN,1.988730713,1.369824734,18-34,Whites,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6kKYhJkado24sAsNgeWiMN&ps_hash=5a9aa92b49a8f2f58fcd3d2700f01451987902d9,5a9aa92b49a8f2f58fcd3d2700f01451987902d9
09-05-2026 12:29,09-05-2026 12:36,IP Address,100,460,TRUE,09-05-2026 12:36,R_7b3sxpyAAiTAQZG,anonymous,EN,,Yes,Yes,1968,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,No,,Asian,,,,,,"$150,000 or more",Moderately interested4,5,Not at all interested1,6,Not at all interested1,Moderately interested4,A moderate amount of attention4,A moderate amount of attention4,2,5,3,A moderate amount of attention4,6,Somewhat like me4,5,6,5,6,5,Somewhat like me4,6,5,Somewhat like me4,3,2,3,Not at all like me1,Definitely true,Definitely false,Likely true,Definitely false,Definitely true,Definitely false,Definitely true,Likely false,Definitely true,Definitely true,Definitely true,Likely false,,,,,,,,,5.767,17.317,22.807,7,,,,,6,5,5,6,2,2,6,5,Not at all1,Not at all1,7,3,7,7,,,,,,,,,,,,,,,6,Strongly agree7,5,Strongly disagree1,5,Strongly agree7,6,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,5,Strongly agree7,6,very conservative,somewhat conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,460,,49512458,3789,1tLCGd5oiUZMf7bBXU1dwX,2.621944142,3.753549848,55+,Asian/Pacific,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1tLCGd5oiUZMf7bBXU1dwX&ps_hash=8e870e8a83368968f8856c0a64a1eda9a086a463,8e870e8a83368968f8856c0a64a1eda9a086a463
