StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Q2,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q10_6_TEXT,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28_1,Q28_2,Q28_3,Q28_4,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q29_11,Q29_12,Q29_13,Q29_14,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33,Q34,Q35,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,opp,gc,term,tg,Q_TotalDuration,PS,SVID,supplier_id,_os_api_transaction_id,age_group,race,2nd_order
08/05/26 9:16,08/05/26 9:20,IP Address,100,208,TRUE,08/05/26 9:20,R_6nUdYe3BReNgbgZ,anonymous,EN,,Yes,Yes,1998,Male,High school graduate,South,No,Black or African American,,"$50,000 to $59,999",5,6,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,5,5,A moderate amount of attention4,6,Somewhat like me4,A lot like me7,6,A lot like me7,5,5,Somewhat like me4,6,A lot like me7,A lot like me7,5,A lot like me7,Somewhat like me4,Somewhat like me4,A lot like me7,Likely true,Likely false,Definitely true,Definitely false,Likely false,Likely false,Likely false,Definitely true,Definitely false,Likely true,Definitely true,Definitely false,2.058,13.806,21.466,9,,,,,,,,,,,,,6,Somewhat4,Somewhat4,5,Very much7,Very much7,Very much7,3,5,Very much7,7,7,7,7,,,,,,,,,,,,,,,6,Strongly agree7,Neither agree nor disagree4,5,5,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Neither agree nor disagree4,6,Strongly agree7,6,Neither agree nor disagree4,7 - A great deal of guidance,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],1,,,208,,49483168,4167,7boFIv2gWuBNkc9WucNBKG,18-34,Blacks/AA,DV2
08/05/26 9:16,08/05/26 9:20,IP Address,100,223,TRUE,08/05/26 9:20,R_7G0nmQcPgNt2Hy2,anonymous,EN,,Yes,Yes,1985,Male,"4 year college degree (e.g., bachelor's degree)",South,No,Black or African American,,"$70,000 to $79,999",6,Very Interested7,6,6,5,6,6,6,6,A great deal of attention7,A great deal of attention7,A great deal of attention7,6,6,6,6,A lot like me7,A lot like me7,6,6,6,6,A lot like me7,6,6,6,6,Definitely false,Definitely true,Definitely true,Definitely false,Definitely true,Definitely true,Definitely true,Definitely false,Definitely true,Definitely true,Likely true,Definitely true,0,0,31.998,0,,,,,,,,,,,,,6,5,6,6,Very much7,6,6,6,6,6,5,4,5,6,,,,,,,,,,,,,,,6,6,6,6,6,Strongly agree7,6,6,6,5,6,6,6,7 - A great deal of guidance,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],1,,,223,,49483168,4167,27WCPVub7s7dWpawdmI47B,35-54,Blacks/AA,DV2
08/05/26 9:14,08/05/26 9:20,IP Address,100,357,TRUE,08/05/26 9:20,R_6OTKPSv61O5D1V7,anonymous,EN,,Yes,Yes,1979,Female,"4 year college degree (e.g., bachelor's degree)",Midwest,No,Black or African American,,"$60,000 to $69,999",Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,2,Somewhat like me4,Not at all like me1,Somewhat like me4,2,5,6,2,Somewhat like me4,Somewhat like me4,Somewhat like me4,3,Somewhat like me4,A lot like me7,Somewhat like me4,Don't know,Don't know,Don't know,Don't know,Don't know,Definitely true,Likely true,Likely true,Likely true,Definitely true,Likely true,Likely true,6.43,20.567,21.399,6,,,,,,,,,,,,,Somewhat4,Somewhat4,Somewhat4,Somewhat4,Somewhat4,Somewhat4,Somewhat4,Not at all1,Not at all1,Not at all1,2,4,5,4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,Very likely7,,,,,,,,,,,,,,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,357,,49483168,3789,7i9L2d8oGzy2pjA3lpe6l0,35-54,Blacks/AA,DV1
08/05/26 8:54,08/05/26 9:21,IP Address,100,1672,TRUE,08/05/26 9:22,R_1jbsnhXZVOobzyx,anonymous,EN,,Yes,Yes,1999,Female,High school graduate,South,No,Black or African American,,"Less than $10,000",5,6,Moderately interested4,Very Interested7,Very Interested7,Not at all interested1,A moderate amount of attention4,2,A moderate amount of attention4,A great deal of attention7,A great deal of attention7,No attention at all1,Somewhat like me4,6,A lot like me7,A lot like me7,6,A lot like me7,5,A lot like me7,6,5,Not at all like me1,Not at all like me1,2,6,2,Don't know,Definitely false,Likely true,Don't know,Definitely true,Definitely true,Likely true,Definitely true,Definitely true,Likely true,Definitely true,Definitely true,0,0,213.496,0,,,,,,,,,,,,,Very much7,3,5,Somewhat4,Somewhat4,Very much7,6,6,Not at all1,Not at all1,5,4,3,4,Very likely7,Somewhat likely4,3,Not at all likely1,5,6,2,Somewhat likely4,5,6,Somewhat likely4,Somewhat likely4,5,Very likely7,,,,,,,,,,,,,,4 - A moderate amount of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,1672,,49483168,3789,753hADAlNzMAaJyFHpVNFW,18-34,Blacks/AA,DV1
08/05/26 9:16,08/05/26 9:23,IP Address,100,436,TRUE,08/05/26 9:23,R_3AVPRLLVN7cE24N,anonymous,EN,,Yes,Yes,1985,Male,High school graduate,Midwest,No,Black or African American,,"$50,000 to $59,999",Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,3,No attention at all1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,A moderate amount of attention4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,3,3,3,3,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,3,3,Somewhat like me4,Don't know,Don't know,Don't know,Don't know,Likely true,Likely true,,Likely true,,,,,,,,,,,,,,,,,9.98,13.749,22.03,4,5,Somewhat4,Somewhat4,Somewhat4,Somewhat4,5,Somewhat4,3,Somewhat4,5,1,1,1,1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,2,Somewhat likely4,2,2,Not at all likely1,2,Not at all likely1,Very likely7,,,,,,,,,,,,,,3,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,436,,49483168,4167,4kmF4tl3ieQ65XZSHxnuyG,35-54,Blacks/AA,DV1
08/05/26 9:17,08/05/26 9:23,IP Address,100,388,TRUE,08/05/26 9:23,R_3RlWy2IkYtDIsvL,anonymous,EN,,Yes,Yes,2001,Female,"4 year college degree (e.g., bachelor's degree)",South,No,White,,"$100,000 to $149,999",2,6,5,6,Very Interested7,Moderately interested4,No attention at all1,A great deal of attention7,A moderate amount of attention4,A moderate amount of attention4,5,A moderate amount of attention4,Somewhat like me4,6,5,5,A lot like me7,Somewhat like me4,A lot like me7,3,5,5,Somewhat like me4,5,A lot like me7,Somewhat like me4,A lot like me7,Likely true,Likely true,Likely true,Definitely true,Definitely true,Likely true,Likely true,Likely false,Definitely true,Definitely true,Likely true,Likely true,,,,,,,,,,,,,0,0,31.152,0,6,Very much7,5,5,5,Very much7,Somewhat4,6,Very much7,5,4,5,1,5,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,6,5,5,6,2,6,6,3,Very likely7,Very likely7,,,,,,,,,,,,,,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,388,,49483168,4167,3nx7m636LMpTQsyNb4MkJN,18-34,Whites,DV1
08/05/26 9:16,08/05/26 9:24,IP Address,100,453,TRUE,08/05/26 9:24,R_7IY3o8jHx1ODT61,anonymous,EN,,Yes,Yes,1998,Female,"2 year degree (e.g., associate degree)",Midwest,No,Black or African American,,"$80,000 to $89,999",5,6,6,Very Interested7,5,5,A moderate amount of attention4,3,3,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,3,5,6,Somewhat like me4,5,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,5,Somewhat like me4,2,5,5,Somewhat like me4,Definitely true,Definitely true,Definitely true,Likely true,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,Likely true,Definitely true,Likely true,,,,,,,,,4.57,27.983,29.9,21,,,,,Somewhat4,5,Somewhat4,5,5,5,Somewhat4,Somewhat4,5,Somewhat4,4,4,4,4,,,,,,,,,,,,,,,6,5,5,Neither agree nor disagree4,6,Strongly agree7,5,Neither agree nor disagree4,Neither agree nor disagree4,5,5,6,Neither agree nor disagree4,4 - A moderate amount of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,453,,49483168,4167,3AgpPz0Kwjx79mgb7JWP4o,18-34,Blacks/AA,DV2
08/05/26 9:16,08/05/26 9:24,IP Address,100,468,TRUE,08/05/26 9:24,R_7cpcipU421h2vUB,anonymous,EN,,Yes,Yes,1987,Female,High school graduate,South,No,Black or African American,,"$10,000 to $19,999",3,3,5,6,6,5,5,A moderate amount of attention4,5,6,6,A great deal of attention7,A lot like me7,Somewhat like me4,5,6,5,6,3,Somewhat like me4,Somewhat like me4,5,6,5,3,Somewhat like me4,5,Likely true,Don't know,Likely true,Don't know,Likely true,Likely true,Likely true,Likely true,Definitely true,Definitely true,Likely true,Likely true,,,,,10.018,22.35,23.257,9,,,,,,,,,3,3,3,3,3,3,Somewhat4,3,3,3,4,3,3,4,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Very likely7,,,,,,,,,,,,,,4 - A moderate amount of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,468,,49483168,2904,3bzAh8PH50G4xuC313hPKL,35-54,Blacks/AA,DV1
08/05/26 9:21,08/05/26 9:25,IP Address,100,233,TRUE,08/05/26 9:25,R_7lSE8jN6AqBVMiJ,anonymous,EN,,Yes,Yes,2005,Male,High school graduate,South,No,Black or African American,,"$50,000 to $59,999",Very Interested7,6,6,Very Interested7,6,Very Interested7,6,A great deal of attention7,5,5,5,A great deal of attention7,5,6,A lot like me7,A lot like me7,5,6,6,Somewhat like me4,A lot like me7,6,6,5,A lot like me7,6,A lot like me7,Likely true,Definitely true,Likely true,Definitely true,Likely true,Likely true,Likely false,Likely false,Likely true,Definitely true,,Definitely true,,,,,0,0,21.05,0,,,,,,,,,Very much7,Very much7,Very much7,5,6,6,6,Somewhat4,6,5,5,5,6,5,6,5,5,6,5,6,5,5,Somewhat likely4,Very likely7,6,5,5,Very likely7,,,,,,,,,,,,,,6,conservative,somewhat conservative,,,Qual81139-0421-GenPop-[MD],1,,,233,,49427913,4167,7aouEaNPIu4UOUgop21POX,18-34,Blacks/AA,DV1
08/05/26 9:17,08/05/26 9:26,IP Address,100,490,TRUE,08/05/26 9:26,R_514pyEdPbU2A2bw,anonymous,EN,,Yes,Yes,1997,Male,High school graduate,West,No,Black or African American,,"Less than $10,000",Not at all interested1,Moderately interested4,Moderately interested4,Not at all interested1,Not at all interested1,Not at all interested1,No attention at all1,3,3,No attention at all1,2,No attention at all1,3,5,A lot like me7,5,2,3,2,A lot like me7,3,A lot like me7,6,5,Somewhat like me4,5,5,Likely true,Don't know,Don't know,Don't know,Likely true,Likely true,Definitely true,Likely true,Likely true,Likely true,Definitely true,,,,,,,,,,2.677,19.163,22.086,24,,,,,Not at all1,3,Somewhat4,2,Not at all1,Not at all1,Somewhat4,Not at all1,Not at all1,Not at all1,4,6,6,5,Not at all likely1,Somewhat likely4,3,Somewhat likely4,Not at all likely1,5,Not at all likely1,Somewhat likely4,3,Not at all likely1,Not at all likely1,2,Not at all likely1,Very likely7,,,,,,,,,,,,,,1 - No guidance at all,liberal,liberal,,,Qual81139-0421-GenPop-[MD],1,,,490,,49483168,4167,0l2OtwLdSKKmRnPOcmsUYo,18-34,Blacks/AA,DV1
08/05/26 9:22,08/05/26 9:26,IP Address,100,273,TRUE,08/05/26 9:26,R_5zeDlyFmUBs83W2,anonymous,EN,,Yes,Yes,1976,Male,High school graduate,Northeast,No,Black or African American,,"$150,000 or more",Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Definitely true,Definitely false,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,0,0,26.259,0,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Not at all1,Very much7,7,7,7,7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,very liberal,very liberal,,,Qual81139-0421-GenPop-[MD],1,,,273,,49483168,37,6HNsPenEhmnCHlMkDEsav8,35-54,Blacks/AA,DV1
08/05/26 9:19,08/05/26 9:27,IP Address,100,457,TRUE,08/05/26 9:27,R_6pmrKHm3YriVX09,anonymous,EN,,Yes,Yes,1950,Female,"4 year college degree (e.g., bachelor's degree)",Northeast,No,Black or African American,,"$100,000 to $149,999",3,Moderately interested4,Moderately interested4,Moderately interested4,Moderately interested4,3,No attention at all1,2,A moderate amount of attention4,3,2,3,3,3,3,Somewhat like me4,2,3,3,3,5,3,6,3,Somewhat like me4,5,Somewhat like me4,Likely false,Likely false,Likely true,Likely true,Definitely true,Likely false,Likely false,Definitely true,Likely false,Likely true,Likely true,Likely true,,,,,,,,,,,,,1.406,23.333,27.939,8,3,Somewhat4,Somewhat4,3,3,2,Somewhat4,2,2,Not at all1,5,5,5,5,,,,,,,,,,,,,,,6,5,Neither agree nor disagree4,Strongly disagree1,6,Strongly agree7,6,5,5,5,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,3,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],1,,,457,,49483168,3789,43JcAo6Uwpf2jBsfzNZ22v,55+,Blacks/AA,DV2
08/05/26 9:16,08/05/26 9:27,IP Address,100,607,TRUE,08/05/26 9:27,R_7pgLxSwlIZPsP6u,anonymous,EN,,Yes,Yes,1966,Female,High school graduate,South,No,White,,"$20,000 to $29,999",Moderately interested4,Not at all interested1,Not at all interested1,Not at all interested1,Very Interested7,Not at all interested1,6,A moderate amount of attention4,2,No attention at all1,A moderate amount of attention4,No attention at all1,Somewhat like me4,2,Not at all like me1,6,Somewhat like me4,5,3,2,A lot like me7,Not at all like me1,Somewhat like me4,Not at all like me1,Not at all like me1,Somewhat like me4,Somewhat like me4,Likely true,Likely false,Definitely true,Likely true,Definitely false,Definitely true,Likely false,Definitely false,Likely true,Likely true,Definitely true,Likely true,0,0,23.285,0,,,,,,,,,,,,,Very much7,Somewhat4,Very much7,Somewhat4,Somewhat4,Somewhat4,3,2,Not at all1,Not at all1,1,7,1,1,,,,,,,,,,,,,,,Strongly agree7,6,6,Neither agree nor disagree4,Neither agree nor disagree4,Strongly agree7,1 - The risks strongly outweigh the benefits,6,Strongly agree7,Strongly agree7,Strongly agree7,6,Strongly agree7,7 - A great deal of guidance,conservative,conservative,,,Qual81139-0421-GenPop-[MD],1,,,607,,49483168,4167,2si7SxodWE6KtN1CcGpBdd,55+,Whites,DV2
08/05/26 9:23,08/05/26 9:27,IP Address,100,213,TRUE,08/05/26 9:27,R_3KGZxxxb2SwthTJ,anonymous,EN,,Yes,Yes,1992,Female,High school graduate,West,No,Black or African American,,"Less than $10,000",Moderately interested4,Moderately interested4,Moderately interested4,Moderately interested4,Not at all interested1,Moderately interested4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,3,No attention at all1,A moderate amount of attention4,3,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,3,Likely true,Likely true,Likely true,Definitely true,Likely true,Likely true,Definitely true,Likely true,Likely true,Likely true,Likely true,Likely true,,,,,,,,,4.104,26.954,47.277,16,,,,,3,3,Somewhat4,3,3,3,3,3,Somewhat4,3,3,4,3,4,,,,,,,,,,,,,,,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Strongly agree7,4 - The risks and benefits are about equal,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,4 - A moderate amount of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,213,,49483168,2904,26SAktkMlfQJK1WNnXY4ee,18-34,Blacks/AA,DV2
08/05/26 9:23,08/05/26 9:27,IP Address,100,227,TRUE,08/05/26 9:27,R_3zFqSPoBysR9zXP,anonymous,EN,,Yes,Yes,1995,Female,Some college,South,No,Black or African American,,"$70,000 to $79,999",Very Interested7,Very Interested7,5,6,Moderately interested4,5,A great deal of attention7,A great deal of attention7,6,5,A great deal of attention7,6,3,6,A lot like me7,A lot like me7,A lot like me7,6,6,Somewhat like me4,5,5,Somewhat like me4,5,A lot like me7,A lot like me7,6,Definitely true,Likely true,Definitely true,Definitely true,Don't know,Definitely true,Likely true,,,Definitely true,Likely true,Likely false,16.501,20.101,20.993,9,,,,,,,,,,,,,6,Very much7,Very much7,6,Very much7,5,5,5,Very much7,6,6,5,7,7,5,Very likely7,Very likely7,6,5,Very likely7,Somewhat likely4,5,6,5,3,6,Somewhat likely4,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,very liberal,very liberal,,,Qual81139-0421-GenPop-[MD],1,,,227,,49427913,607,7zaMU6VEnj7sziuNEZ6lMO,18-34,Blacks/AA,DV1
08/05/26 9:16,08/05/26 9:27,IP Address,100,668,TRUE,08/05/26 9:27,R_1n7k2ycAwEutSIp,anonymous,EN,,Yes,Yes,1965,Male,"4 year college degree (e.g., bachelor's degree)",South,No,Black or African American,,"$50,000 to $59,999",6,Very Interested7,Very Interested7,Very Interested7,Moderately interested4,6,A great deal of attention7,A great deal of attention7,A great deal of attention7,6,A moderate amount of attention4,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Somewhat like me4,Somewhat like me4,Somewhat like me4,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Definitely true,Definitely false,Definitely false,Definitely false,Definitely false,Definitely true,Likely true,Definitely true,,Definitely true,Likely true,Likely true,,,,,,,,,,,,,6.795,14.701,22.389,4,Very much7,Somewhat4,Very much7,Very much7,Somewhat4,Not at all1,6,6,Not at all1,Not at all1,7,7,7,7,Very likely7,6,Very likely7,6,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,liberal,conservative,,,Qual81139-0421-GenPop-[MD],1,,,668,,49483168,4167,4fzA5xZAaX8VxlN5cU3puC,55+,Blacks/AA,DV1
08/05/26 9:17,08/05/26 9:29,IP Address,100,706,TRUE,08/05/26 9:29,R_7fy4TfRXaYsu2yQ,anonymous,EN,,Yes,Yes,1969,Male,"2 year degree (e.g., associate degree)",West,No,Black or African American,,"$70,000 to $79,999",2,Not at all interested1,2,2,2,Not at all interested1,2,2,A moderate amount of attention4,3,5,2,5,Somewhat like me4,Somewhat like me4,3,2,2,2,Somewhat like me4,3,3,2,Not at all like me1,2,2,2,Definitely true,Definitely false,Likely true,Likely true,Don't know,Definitely true,Definitely true,Likely true,Likely true,Definitely false,Definitely true,Likely false,,,,,,,,,0,0,26.93,0,,,,,Very much7,Very much7,Very much7,Very much7,Somewhat4,Somewhat4,6,6,Not at all1,Not at all1,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,Strongly disagree1,Strongly agree7,Strongly disagree1,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Neither agree nor disagree4,Neither agree nor disagree4,1 - No guidance at all,somewhat liberal,liberal,,,Qual81139-0421-GenPop-[MD],1,,,706,,49483168,4167,7MDZELE1rGRVGEH6dsnld9,55+,Blacks/AA,DV2
08/05/26 9:17,08/05/26 9:30,IP Address,100,789,TRUE,08/05/26 9:30,R_1EsPPk5lrrN7M8m,anonymous,EN,,Yes,Yes,1958,Female,High school graduate,Midwest,No,Black or African American,,"$10,000 to $19,999",Very Interested7,Not at all interested1,Very Interested7,Very Interested7,Not at all interested1,Very Interested7,A moderate amount of attention4,A great deal of attention7,A moderate amount of attention4,A great deal of attention7,No attention at all1,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Definitely true,Definitely true,Definitely true,Definitely true,Don't know,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,,,,,,,,,,,,,9.084,26.087,32.403,12,Very much7,6,6,5,Very much7,5,Very much7,5,Very much7,Somewhat4,7,7,7,7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,moderate,somewhat conservative,,,Qual81139-0421-GenPop-[MD],1,,,789,,49483168,4167,37rmjyRCUZzcZc1T4PgQtM,55+,Blacks/AA,DV1
08/05/26 9:19,08/05/26 9:31,IP Address,100,737,TRUE,08/05/26 9:32,R_1JmBdMsAy2kPRMh,anonymous,EN,,Yes,Yes,1957,Female,Some college,West,No,Black or African American,,"$30,000 to $39,999",Moderately interested4,Moderately interested4,Moderately interested4,3,Moderately interested4,Moderately interested4,2,2,3,2,3,2,5,2,5,6,Somewhat like me4,6,6,2,5,5,Somewhat like me4,Somewhat like me4,2,Somewhat like me4,Somewhat like me4,Likely true,Don't know,Don't know,Definitely true,Definitely true,Likely true,,Likely true,,Likely true,Likely true,Likely true,,,,,,,,,7.745,16.628,45.2,7,,,,,6,5,6,6,5,6,6,6,Not at all1,Not at all1,6,5,5,6,,,,,,,,,,,,,,,6,5,6,5,6,Strongly agree7,4 - The risks and benefits are about equal,6,5,Strongly agree7,5,5,6,3,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,737,,49483168,3789,00nY0yOvvZX9rOJSKA2iUe,55+,Blacks/AA,DV2
